Close,reference_price,reference_regime,directional_distance,scale,normalized_measurement,signal
1.06924,1.0737367951835926,-1.0,-0.0044967951835925835,0.000976428571428513,4.605349858836864,-1.0
1.06888,1.0735000801104397,-1.0,-0.004620080110439684,0.0009614285714285099,4.8054325071441095,-1.0
1.06948,1.0734709664266784,-1.0,-0.0039909664266783995,0.0010149999999999565,3.9319866272695276,-1.0
1.06924,1.0734374056384912,-1.0,-0.004197405638491247,0.0010271428571428296,4.086486713413007,-1.0
1.06986,1.0733719646046596,-1.0,-0.003511964604659523,0.0010428571428571232,3.3676372921393325,-1.0
1.0706,1.0733257205770155,-1.0,-0.002725720577015478,0.0010335714285714115,2.637186460139414,-1.0
1.06988,1.0732445361735552,-1.0,-0.003364536173555255,0.0010314285714285562,3.2620156807322895,-1.0
1.07028,1.0731913125585788,-1.0,-0.0029113125585789046,0.0010257142857142648,2.838327006971135,-1.0
1.07103,1.0721571968687234,1.0,-0.0011271968687234235,0.0010421428571428329,1.0816145416126317,1.0
1.07067,1.0721162165545457,1.0,-0.0014462165545456873,0.0010442857142856882,1.3848858935458364,1.0
1.0698,1.0720884686120433,1.0,-0.0022884686120432374,0.0010314285714285562,2.218736881482396,1.0
1.06936,1.072061967768351,1.0,-0.0027019677683508547,0.0010271428571428614,2.6305666729424066,1.0
1.06971,1.072021636924616,1.0,-0.0023116369246161117,0.0010385714285714442,2.2257852093964976,1.0
1.06945,1.0719356836573168,1.0,-0.0024856836573168284,0.0010128571428571645,2.4541305502422324,1.0
1.07006,1.0719105465573073,1.0,-0.0018505465573073199,0.0009885714285714656,1.8719401591258316,1.0
1.07061,1.0718588834733178,1.0,-0.0012488834733177523,0.001005714285714324,1.241787544492036,1.0
1.07106,1.0718201273440724,1.0,-0.000760127344072492,0.0009771428571428828,0.7779081006589627,1.0
1.07161,1.072058961176122,1.0,-0.00044896117612203135,0.0009907142857142892,0.4531691756098354,1.0
1.07083,1.0720301413510154,1.0,-0.0012001413510154268,0.0010257142857142806,1.1700542419370514,1.0
1.07084,1.0719456637338796,1.0,-0.0011056637338795472,0.0009435714285714404,1.171785940523351,1.0
1.0708,1.0718999650395846,1.0,-0.0010999650395846494,0.0009364285714285682,1.1746384862078676,1.0
1.0712,1.0718437824580107,1.0,-0.0006437824580107776,0.0009628571428571384,0.6686167961536297,1.0
1.07128,1.0717822096586773,1.0,-0.0005022096586773106,0.0009135714285714183,0.549721283931386,1.0
1.07064,1.071726382871835,1.0,-0.0010863828718350454,0.0009321428571428576,1.1654682149954505,1.0
1.07046,1.0716736639452948,1.0,-0.0012136639452948739,0.0008992857142857057,1.3495865952445112,1.0
1.06972,1.0716410727699066,1.0,-0.0019210727699066066,0.0009135714285714183,2.102816167216012,1.0
1.06873,1.0721818868508515,-1.0,-0.0034518868508515155,0.0009678571428571235,3.5665251595514524,-1.0
1.06846,1.0718720846475822,-1.0,-0.0034120846475822475,0.0009164285714285482,3.7232412366447916,-1.0
1.06855,1.0718082710910615,-1.0,-0.00325827109106136,0.0008964285714285282,3.634724723096513,-1.0
1.06789,1.071517933265353,-1.0,-0.003627933265353045,0.0008921428571428176,4.066538487985979,-1.0
1.06802,1.071418072852739,-1.0,-0.0033980728527389648,0.0008592857142856815,3.95453199820011,-1.0
1.06762,1.0710831264456795,-1.0,-0.0034631264456794764,0.0008242857142856901,4.201366571881637,-1.0
1.06696,1.0706939390394279,-1.0,-0.0037339390394279803,0.0007728571428571307,4.831344413307999,-1.0
1.06711,1.0706494242444338,-1.0,-0.0035394242444337642,0.0008285714285714008,4.2717189156960655,-1.0
1.06734,1.0706044129545726,-1.0,-0.003264412954572693,0.0008557142857142612,3.8148398467461613,-1.0
1.06682,1.0705680099300392,-1.0,-0.003748009930039098,0.000874999999999975,4.283439920044806,-1.0
1.06779,1.0704915973934748,-1.0,-0.002701597393474753,0.0009157142857142578,2.950262364169087,-1.0
1.06748,1.0704641885759234,-1.0,-0.002984188575923419,0.0009078571428571111,3.2870684549905054,-1.0
1.06736,1.0704233507209149,-1.0,-0.0030633507209147925,0.0009135714285714025,3.3531595068653886,-1.0
1.06817,1.0703749049039835,-1.0,-0.0022049049039833957,0.0009214285714285493,2.3929200508347503,-1.0
1.06872,1.0694342262209982,1.0,-0.0007142262209982597,0.0008678571428571345,0.8229767155535582,1.0
1.06961,1.0698345457968017,1.0,-0.00022454579680175613,0.0009135714285714183,0.2457889878987194,1.0
1.0704,1.0701679035446943,1.0,0.00023209645530575251,0.0009535714285714267,0.24339703178131397,1.0
1.06967,1.0701506579135507,1.0,-0.000480657913550786,0.0009614285714285575,0.4999413662489674,1.0
1.0703,1.0701211068020773,1.0,0.00017889319792274705,0.000994999999999984,0.17979215871633158,1.0
1.07102,1.0703478805017697,1.0,0.0006721194982304279,0.001049285714285705,0.6405495558356755,1.0
1.07119,1.0704415043930413,1.0,0.0007484956069587767,0.001057142857142836,0.7080363849610192,1.0
1.07206,1.0708094369972612,1.0,0.001250563002738847,0.0010957142857142793,1.1413221667760078,1.0
1.07207,1.0708072850054857,1.0,0.0012627149945143579,0.0010900000000000037,1.1584541234076637,1.0
1.07193,1.0708172658413333,1.0,0.0011127341586667505,0.0010371428571428634,1.0728841750230311,1.0
1.07261,1.071125357335112,1.0,0.001484642664888014,0.0010471428571428656,1.417803363467396,1.0
1.0727,1.0712444010876534,1.0,0.0014555989123465896,0.000998571428571436,1.457681314224042,1.0
1.07297,1.0713912855233065,1.0,0.0015787144766934436,0.001002142857142872,1.5753387507988512,1.0
1.07379,1.0717371377095382,1.0,0.0020528622904618654,0.0010100000000000029,2.032536921249366,1.0
1.07445,1.072058168251302,1.0,0.002391831748697948,0.0010157142857142784,2.3548273193932143,1.0
1.07434,1.0720473591095605,1.0,0.002292640890439568,0.0009850000000000136,2.327554203491915,1.0
1.0747,1.0722220060143282,1.0,0.0024779939856718336,0.0009600000000000243,2.5812437350747612,1.0
1.07443,1.0722290792066045,1.0,0.002200920793395511,0.0009007142857143181,2.4435282400900906,1.0
1.07484,1.0723487998887844,1.0,0.002491200111215619,0.000897142857142882,2.776815410590581,1.0
1.07533,1.0725998850790512,1.0,0.0027301149209486564,0.0008714285714286023,3.1329187617442487,1.0
1.07531,1.0726630785716957,1.0,0.0026469214283042497,0.0008457142857143227,3.1298057429271857,1.0
1.07607,1.073038640156962,1.0,0.0030313598430380395,0.0008207142857143016,3.6935629070958864,1.0
1.07678,1.0733175730674087,1.0,0.003462426932591356,0.0008628571428571652,4.012746445056103,1.0
1.07664,1.073352546122921,1.0,0.0032874538770790718,0.0008664285714286013,3.794258390692945,1.0
1.07652,1.0733625601090366,1.0,0.0031574398909632873,0.0008435714285714673,3.742943139160372,1.0
1.07571,1.073350970010761,1.0,0.00235902998923887,0.0009157142857143212,2.576163794800538,1.0
1.07613,1.0733317557179844,1.0,0.002798244282015583,0.0009050000000000288,3.091982632061319,1.0
1.07629,1.0733405295711602,1.0,0.002949470428839751,0.0008585714285714704,3.435323294821506,1.0
1.07563,1.0733582927858167,1.0,0.0022717072141833494,0.0008614285714286003,2.637139386282407,1.0
1.07571,1.0733547465186783,1.0,0.0023552534813215953,0.0008300000000000132,2.837654796772961,1.0
1.075,1.073369977720132,1.0,0.0016300222798679709,0.000840714285714274,1.938854028729984,1.0
1.07414,1.0738876605812209,-1.0,0.00025233941877922383,0.0009085714285714173,0.2777320646941177,-1.0
1.0737,1.0736470333333141,-1.0,5.296666668597183e-05,0.0008928571428571397,0.05932266668828866,-1.0
1.07306,1.0733348921273178,-1.0,-0.000274892127317905,0.0009071428571428365,0.3030306915315557,-1.0
1.07347,1.0733191548517804,-1.0,0.0001508451482195028,0.0009385714285714077,0.16071781393250276,-1.0
1.07311,1.073314492049827,-1.0,-0.00020449204982697644,0.0009599999999999767,0.2130125519031056,-1.0
1.07252,1.073068058221278,-1.0,-0.0005480582212780138,0.0009078571428571111,0.6036833279223023,-1.0
1.0727,1.0730497166623747,-1.0,-0.00034971666237471055,0.000910714285714241,0.38400260966636773,-1.0
1.07283,1.0730480222507377,-1.0,-0.00021802225073774828,0.0008792857142856698,0.24795381887316248,-1.0
1.07326,1.0730573754564339,-1.0,0.00020262454356623216,0.0008457142857142592,0.23958983191953878,-1.0
1.07255,1.0730359510223104,-1.0,-0.0004859510223105268,0.0009057142857142557,0.5365389836236278,-1.0
1.07258,1.0729685524959525,-1.0,-0.00038855249595237673,0.0008964285714285282,0.4334450154050627,-1.0
1.07296,1.0729736567340376,-1.0,-1.3656734037637008e-05,0.0008642857142856984,0.015801179878257986,-1.0
1.07358,1.0729705636222375,-1.0,0.0006094363777624512,0.0009192857142857098,0.6629455546755523,-1.0
1.07353,1.0729786896293345,-1.0,0.0005513103706655809,0.0008642857142857301,0.6378797677122306,-1.0
1.0738,1.0729693810106449,-1.0,0.0008306189893552141,0.0008485714285714366,0.9788439268495696,-1.0
1.07357,1.072976576173133,-1.0,0.0005934238268670011,0.0008471428571428559,0.7005003015293447,-1.0
1.07331,1.0729703133854347,-1.0,0.00033968661456529325,0.0008385714285714345,0.40507773457530427,-1.0
1.07299,1.0729783371429764,-1.0,1.1662857023697626e-05,0.0008214285714285761,0.014198260724501376,-1.0
1.07217,1.072844153013658,-1.0,-0.0006741530136580298,0.0008500000000000174,0.7931211925388424,-1.0
1.07237,1.0728410261838592,-1.0,-0.00047102618385919115,0.0008485714285714525,0.5550813614502096,-1.0
1.07187,1.072694278757772,-1.0,-0.0008242787577719124,0.0008878571428571704,0.9283911994212725,-1.0
1.072,1.0726946788438119,-1.0,-0.0006946788438118023,0.0009050000000000129,0.767600932388721,-1.0
1.07231,1.0726954392473427,-1.0,-0.0003854392473425783,0.0009021428571428672,0.4272485718761707,-1.0
1.07283,1.0727061619261287,-1.0,0.0001238380738712852,0.0008600000000000037,0.1439977603154473,-1.0
1.07194,1.0727078023740264,-1.0,-0.0007678023740265161,0.0009271428571428565,0.8281381538036389,-1.0
1.07207,1.0727138679312,-1.0,-0.0006438679311999707,0.0009257142857142757,0.6955363454320745,-1.0
1.0715,1.0724923826460582,-1.0,-0.0009923826460582763,0.0009135714285714183,1.0862671653491809,-1.0
1.07111,1.0723000702718997,-1.0,-0.001190070271899657,0.0009557142857142661,1.2452155311356905,-1.0
1.07088,1.0721685020174925,-1.0,-0.001288502017492421,0.0009249999999999854,1.3929751540458826,-1.0
1.0699,1.0717309256096454,-1.0,-0.001830925609645373,0.0009599999999999767,1.9072141767139765,-1.0
1.07006,1.0717351286334884,-1.0,-0.0016751286334883986,0.0009342857142856811,1.7929511367613464,-1.0
1.06944,1.0714936201494911,-1.0,-0.0020536201494911754,0.0009699999999999788,2.117134174733217,-1.0
1.06927,1.0713985101470596,-1.0,-0.0021285101470596146,0.0009164285714285482,2.322614345973138,-1.0
1.06895,1.0712488061288643,-1.0,-0.002298806128864239,0.0009342857142856811,2.4604958565826065,-1.0
1.06855,1.0710297316540858,-1.0,-0.0024797316540856595,0.0009157142857142578,2.707975285273034,-1.0
1.06929,1.0710260212460914,-1.0,-0.0017360212460912905,0.0009542857142856853,1.8191839405148806,-1.0
1.06902,1.0710292063228912,-1.0,-0.002009206322891144,0.0009564285714285248,2.1007385004090655,-1.0
1.06922,1.071020415881901,-1.0,-0.0018004158819009408,0.0009692857142856726,1.8574666430813749,-1.0
1.07003,1.071016619829975,-1.0,-0.000986619829975055,0.0009614285714285417,1.0262019033916194,-1.0
1.07051,1.0700516200902412,1.0,0.0004583799097588326,0.0009828571428571106,0.46637490818487404,1.0
1.07016,1.0700480090264972,1.0,0.00011199097350278464,0.0009607142857142513,0.1165705300400774,1.0
1.06934,1.0700431037485287,1.0,-0.0007031037485287772,0.0010021428571428245,0.7016003192732146,1.0
1.06985,1.0700417691507613,1.0,-0.00019176915076135614,0.0010357142857142668,0.18515642142476105,1.0
1.0704,1.070036465063362,1.0,0.0003635349366379881,0.0010321428571428465,0.352213779441653,1.0
1.07084,1.0702162949775809,1.0,0.000623705022419152,0.001029285714285701,0.6059590779922445,1.0
1.07061,1.0702112840711964,1.0,0.00039871592880369455,0.0009978571428571298,0.3995721548498065,1.0
1.06962,1.0702029218146634,1.0,-0.0005829218146633508,0.0010314285714285562,0.5651596541057501,1.0
1.06934,1.0701932923683213,1.0,-0.0008532923683213234,0.0010157142857142626,0.8400909392755836,1.0
1.0702,1.070188884058698,1.0,1.111594130209781e-05,0.0010757142857142593,0.010333544371140315,1.0
1.07052,1.0701880381730307,1.0,0.0003319618269692626,0.0010699999999999837,0.3102446981021193,1.0
1.07045,1.0701842043890524,1.0,0.0002657956109475279,0.0010421428571428487,0.2550471935068829,1.0
1.07006,1.0701839569855662,1.0,-0.00012395698556622037,0.0010250000000000062,0.12093364445484842,1.0
1.06976,1.0701773560450547,1.0,-0.00041735604505466206,0.0009907142857142892,0.4212678176470979,1.0
1.06937,1.0701685570849597,1.0,-0.0007985570849597945,0.0009835714285714328,0.8118953659721914,1.0
1.06983,1.070162698968537,1.0,-0.0003326989685370485,0.0010149999999999881,0.32778223501187426,1.0
1.07066,1.0701731079579528,1.0,0.00048689204204710457,0.0009878571428571276,0.4928769767649725,1.0
1.06986,1.0701934809049238,1.0,-0.00033348090492379967,0.0010192857142856829,0.3271711751179635,1.0
1.07048,1.0702087893000314,1.0,0.00027121069996871583,0.0010114285714285362,0.26814617228546284,1.0
1.06991,1.0702057991447769,1.0,-0.0002957991447769537,0.001049285714285689,0.28190524349063656,1.0
1.06934,1.0702090459145575,1.0,-0.000869045914557498,0.0010721428571428232,0.8105691408264729,1.0
1.069,1.0702229948895496,1.0,-0.001222994889549689,0.0010214285714285382,1.1973376541046294,1.0
1.06894,1.0702086685400212,1.0,-0.0012686685400211672,0.0009849999999999662,1.2879883655037674,1.0
1.06809,1.070772897278656,-1.0,-0.0026828972786561156,0.0009385714285714077,2.8584902512318457,-1.0
1.06807,1.0707682924526756,-1.0,-0.0026982924526754992,0.0009135714285714183,2.9535648426471783,-1.0
1.06857,1.0707719377725198,-1.0,-0.0022019377725197575,0.000978571428571416,2.250155387976424,-1.0
1.06788,1.0707571000504097,-1.0,-0.0028771000504097533,0.0010071428571428414,2.856695085513275,-1.0
1.06741,1.0705385287797453,-1.0,-0.003128528779745343,0.00102785714285712,3.043738910106725,-1.0
1.06771,1.0705666660229425,-1.0,-0.0028566660229425445,0.001017857142857118,2.8065490751716915,-1.0
1.06695,1.07035110345007,-1.0,-0.003401103450069831,0.001049285714285705,3.2413511437017055,-1.0
1.06618,1.0699228591557295,-1.0,-0.003742859155729583,0.0010414285714285582,3.5939662675044466,-1.0
1.06602,1.0697975290077357,-1.0,-0.003777529007735758,0.000977142857142835,3.865892259378787,-1.0
1.06653,1.0697837887779844,-1.0,-0.0032537887779844343,0.0009814285714285617,3.315359744671218,-1.0
1.06713,1.069787207099385,-1.0,-0.002657207099385106,0.0009735714285714149,2.729339647204109,-1.0
1.06642,1.0697607856597293,-1.0,-0.003340785659729395,0.0010042857142856956,3.3265291064162446,-1.0
1.06599,1.0697372908159628,-1.0,-0.0037472908159628115,0.0010271428571428456,3.6482664411321246,-1.0
1.06624,1.0697032119089598,-1.0,-0.003463211908959707,0.001049285714285721,3.300542323038502,-1.0
1.06715,1.0696958226082005,-1.0,-0.0025458226082004654,0.0010792857142857112,2.3588032107747594,-1.0
1.06649,1.069676762263364,-1.0,-0.003186762263364118,0.001088571428571407,2.9274718954789063,-1.0
1.06743,1.069636771980443,-1.0,-0.0022067719804428343,0.0010892857142856974,2.02588903122624,-1.0
1.06786,1.0696199838025016,-1.0,-0.0017599838025015302,0.0010942857142856826,1.6083402894923065,-1.0
1.06817,1.0686166531336592,1.0,-0.00044665313365910286,0.0010664285714285476,0.4188308018236825,1.0
1.0688,1.0689024862718572,1.0,-0.00010248627185727166,0.001099999999999974,0.09316933805206734,1.0
1.06915,1.0691543202335103,1.0,-4.320233510268778e-06,0.0010321428571428307,0.004185693366350481,1.0
1.06977,1.0694399964588894,1.0,0.0003300035411106794,0.0010364285714285573,0.3184045193349121,1.0
1.06902,1.069423564609778,1.0,-0.00040356460977797326,0.001064285714285724,0.37918822395245466,1.0
1.06976,1.0694124826112843,1.0,0.00034751738871574567,0.0010528571428571412,0.33007078982499644,1.0
1.06919,1.069383921428003,1.0,-0.0001939214280028967,0.0010357142857142984,0.18723448220969105,1.0
1.06965,1.0693610629861134,1.0,0.0002889370138865477,0.0010214285714285859,0.28287539821060215,1.0
1.07007,1.0694548318453232,1.0,0.0006151681546768817,0.0010207142857143112,0.6026839863874128,1.0
1.07063,1.0696482872962836,1.0,0.0009817127037163864,0.0010757142857143068,0.9126147312104343,1.0
1.06987,1.0696220290260623,1.0,0.00024797097393780554,0.0010664285714285793,0.23252469089948105,1.0
1.06983,1.0695945130006468,1.0,0.00023548699935327377,0.001036428571428589,0.22721006140219002,1.0
1.0693,1.0695456247184727,1.0,-0.0002456247184727811,0.0010250000000000062,0.2396338716807606,1.0
1.06901,1.0695227035283192,1.0,-0.0005127035283192249,0.0009728571428571563,0.5270080320461857,1.0
1.06979,1.0694886100645324,1.0,0.00030138993546757753,0.0009942857142857253,0.30312206153347976,1.0
1.07066,1.0695320369002128,1.0,0.0011279630997871326,0.0010064285714285986,1.1207582254804422,1.0
1.06991,1.0694889781490955,1.0,0.0004210218509044239,0.001085714285714309,0.38778328372775056,1.0
1.0703,1.0694417389186883,1.0,0.0008582610813117064,0.001102142857142861,0.7787203589347925,1.0
1.07,1.0694246741962974,1.0,0.0005753258037026754,0.0010914285714285685,0.5271309719788925,1.0
1.07091,1.0694245571789571,1.0,0.0014854428210429038,0.001117142857142864,1.3296802745908263,1.0
1.07139,1.0696663296293005,1.0,0.001723670370699537,0.0011342857142857068,1.5196086391557733,1.0
1.07236,1.0701498633494477,1.0,0.0022101366505522524,0.001127857142857125,1.9595891771837888,1.0
1.07321,1.0705334694452928,1.0,0.0026765305547071794,0.0011564285714285344,2.3144797878876906,1.0
1.07349,1.0707218793637743,1.0,0.0027681206362257793,0.0011192857142856877,2.4731135231117953,1.0
1.07294,1.0707359304955386,1.0,0.0022040695044613923,0.0010814285714285507,2.038109185103044,1.0
1.07326,1.0707418112843272,1.0,0.0025181887156728866,0.0010921428571428274,2.305731982957578,1.0
1.07303,1.0707477490213158,1.0,0.002282250978684175,0.0010478571428571243,2.1780172939045,1.0
1.0729,1.070750732265609,1.0,0.0021492677343910582,0.001045714285714269,2.0553106749641596,1.0
1.07345,1.0709067546740347,1.0,0.002543245325965282,0.001049285714285689,2.423787240538789,1.0
1.07246,1.070900269884762,1.0,0.0015597301152379117,0.0010628571428570957,1.467488011648638,1.0
1.07252,1.0708911958887657,1.0,0.0016288041112342277,0.000987857142857096,1.6488255645177348,1.0
1.07191,1.0708751126985439,1.0,0.0010348873014560667,0.0009928571428571128,1.0423325338406741,1.0
1.07272,1.0708794733734983,1.0,0.0018405266265015818,0.0010399999999999615,1.769737140866971,1.0
1.07188,1.0708629772126983,1.0,0.0010170227873016469,0.0010378571428571062,0.9799256037318347,1.0
1.07098,1.0717636468300293,-1.0,-0.0007836468300292943,0.0010957142857142474,0.7151926740815191,-1.0
1.0707,1.0715246148881596,-1.0,-0.0008246148881596582,0.001050714285714254,0.7848136257128188,-1.0
1.06985,1.071125876450123,-1.0,-0.001275876450123059,0.0010549999999999806,1.2093615640977085,-1.0
1.06984,1.0710446923360877,-1.0,-0.001204692336087776,0.0010471428571428337,1.1504565283239592,-1.0
1.07013,1.0710303833740396,-1.0,-0.0009003833740395262,0.0010357142857142668,0.869335671486455,-1.0
1.0701,1.0710000986090553,-1.0,-0.0009000986090552665,0.0010135714285714073,0.8880465487508101,-1.0
1.07054,1.070986180918443,-1.0,-0.00044618091844306207,0.0010371428571428476,0.4302019874795404,-1.0
1.07056,1.0709783358934248,-1.0,-0.00041833589342488153,0.0010621428571428368,0.3938602897073607,-1.0
1.07032,1.0709737987135857,-1.0,-0.0006537987135857293,0.0010028571428571306,0.6519360391880571,-1.0
1.06974,1.0706645197213138,-1.0,-0.00092451972131391,0.0009592857142857022,0.9637584585550932,-1.0
1.06879,1.0702533740083662,-1.0,-0.0014633740083662694,0.0010357142857142668,1.4129128356640102,-1.0
1.0685,1.0700753696620429,-1.0,-0.0015753696620428581,0.0009957142857142584,1.582150306212383,-1.0
1.0676,1.0697050921160303,-1.0,-0.0021050921160301606,0.000999999999999985,2.105092116030192,-1.0
1.06777,1.0696943148517981,-1.0,-0.0019243148517980035,0.0009471428571428289,2.0317049717324926,-1.0
1.06819,1.0696809431425829,-1.0,-0.0014909431425829123,0.0008871428571428483,1.6806122380161819,-1.0
1.06866,1.0696786406780059,-1.0,-0.0010186406780059443,0.000901428571428561,1.1300292782950385,-1.0
1.06788,1.069669403574201,-1.0,-0.0017894035742009873,0.0009035714285714162,1.9803675920011197,-1.0
1.06809,1.0696664578988895,-1.0,-0.001576457898889494,0.0009185714285714194,1.7162061107661848,-1.0
1.06719,1.0694661962967231,-1.0,-0.002276196296723043,0.0009614285714285575,2.367514721703051,-1.0
1.06697,1.0693170817148805,-1.0,-0.0023470817148805168,0.000988571428571418,2.37421560753812,-1.0
1.06709,1.0693021901754496,-1.0,-0.002212190175449491,0.0009749999999999799,2.268913000461063,-1.0
1.06637,1.0689827538736718,-1.0,-0.0026127538736717693,0.001009999999999987,2.5868850234374285,-1.0
1.06718,1.0689642372417314,-1.0,-0.001784237241731379,0.001077142857142856,1.656453672694916,-1.0
1.06722,1.0689561479933354,-1.0,-0.001736147993335324,0.0010292857142857167,1.6867503058080833,-1.0
1.06804,1.0689420350620602,-1.0,-0.0009020350620601025,0.000989999999999999,0.9111465273334379,-1.0
1.06838,1.068937687592073,-1.0,-0.0005576875920729751,0.0009842857142857233,0.5665911675632497,-1.0
1.06936,1.0684134317053324,1.0,0.0009465682946676601,0.0009735714285714307,0.9722638389836546,1.0
1.06877,1.0684083022978363,1.0,0.0003616977021636547,0.0010028571428571467,0.36066722437971127,1.0
1.06801,1.0684015231230752,1.0,-0.00039152312307533244,0.001032857142857137,0.3790680306400197,1.0
1.06715,1.0694072446433143,-1.0,-0.002257244643314227,0.001085714285714277,2.0790411188420674,-1.0
1.06681,1.0691655121562051,-1.0,-0.0023555121562051085,0.001021428571428554,2.306095817263782,-1.0
1.06645,1.0690037266860255,-1.0,-0.0025537266860256036,0.0010421428571428329,2.4504574094831586,-1.0
1.06729,1.0689943428662418,-1.0,-0.0017043428662417703,0.0010714285714285485,1.590720008492353,-1.0
1.06746,1.0689864606726325,-1.0,-0.0015264606726324015,0.0010649999999999826,1.4332964062276303,-1.0
1.06827,1.0689724385368897,-1.0,-0.0007024385368896713,0.0011078571428571207,0.6340515484497482,-1.0
1.0679,1.0689603366896665,-1.0,-0.0010603366896664301,0.0010914285714285527,0.9715126737781595,-1.0
1.06778,1.0689376657772405,-1.0,-0.001157665777240524,0.0010528571428571093,1.099546871191849,-1.0
1.06737,1.0689254487903583,-1.0,-0.0015554487903584047,0.0010821428571428252,1.4373784201332218,-1.0
1.06643,1.0688515486997516,-1.0,-0.002421548699751641,0.001101428571428539,2.1985526456889737,-1.0
1.06684,1.0688261985371486,-1.0,-0.0019861985371485424,0.001101428571428523,1.803293094687472,-1.0
1.06724,1.0688144032442388,-1.0,-0.0015744032442388534,0.0010549999999999488,1.4923253499895068,-1.0
1.06644,1.0687844532326134,-1.0,-0.0023444532326133416,0.0010778571428570988,2.175105716142354,-1.0
1.0656,1.0683512254651388,-1.0,-0.002751225465138729,0.0010592857142856754,2.5972458875214848,-1.0
1.06589,1.068325837310485,-1.0,-0.002435837310484912,0.0010107142857142617,2.4100157135540337,-1.0
1.06591,1.0682976042188614,-1.0,-0.0023876042188615276,0.000999999999999985,2.387604218861563,-1.0
1.06546,1.068135403942239,-1.0,-0.002675403942238974,0.0009999999999999692,2.6754039422390563,-1.0
1.06574,1.0681192796982755,-1.0,-0.0023792796982755604,0.0009164285714285482,2.596252203886102,-1.0
1.06482,1.0678254158759968,-1.0,-0.0030054158759966754,0.0009921428571428384,3.0292168656554535,-1.0
1.06412,1.0675109309014175,-1.0,-0.0033909309014175104,0.0010121428571428423,3.3502493027414144,-1.0
1.06423,1.0674327045346286,-1.0,-0.0032027045346285643,0.0009549999999999916,3.3536173137472174,-1.0
1.06367,1.0671061086637472,-1.0,-0.003436108663747328,0.0009742857142857053,3.5267977487142987,-1.0
1.06427,1.067079858649301,-1.0,-0.0028098586493010558,0.0010199999999999892,2.754763381667731,-1.0
1.06396,1.0670666668092919,-1.0,-0.003106666809291836,0.0009592857142857181,3.2385208734240902,-1.0
1.0649,1.0670375683948266,-1.0,-0.0021375683948265944,0.001008571428571438,2.1194020911878213,-1.0
1.0657,1.0660028229791825,1.0,-0.0003028229791823822,0.0010421428571428645,0.2905772247123592,1.0
1.06554,1.0660206750993728,1.0,-0.0004806750993728848,0.0010107142857142934,0.4755796036198117,1.0
1.0658,1.0660693329789424,1.0,-0.0002693329789422716,0.0010071428571428573,0.2674228159710498,1.0
1.06558,1.066071619074132,1.0,-0.000491619074131977,0.0009957142857142745,0.4937350816246597,1.0
1.06492,1.0660671742462036,1.0,-0.001147174246203475,0.0010642857142857082,1.0778818420703855,1.0
1.06401,1.066071453548225,1.0,-0.0020614535482250673,0.0010664285714285793,1.9330441845378923,1.0
1.0633,1.066912454389238,-1.0,-0.0036124543892381844,0.0011092857142857174,3.2565590115476137,-1.0
1.064,1.0668872553197875,-1.0,-0.0028872553197873962,0.0010571428571428518,2.7311874646637673,-1.0
1.06498,1.0668555139236813,-1.0,-0.001875513923681238,0.0010507142857142857,1.7849894582962156,-1.0
1.0655,1.0658038976090134,1.0,-0.0003038976090135037,0.0010750000000000007,0.28269545024511955,1.0
1.06546,1.0658361181380944,1.0,-0.00037611813809435013,0.001042857142857139,0.36066122830965214,1.0
1.06594,1.06605508714407,1.0,-0.00011508714406982534,0.001031428571428572,0.11158033358570317,1.0
1.06536,1.0660532845449464,1.0,-0.0006932845449463265,0.001087142857142858,0.6377124592147545,1.0
1.06564,1.0660473912124768,1.0,-0.00040739121247690413,0.0010528571428571412,0.3869387364095432,1.0
1.0658,1.0660231132079978,1.0,-0.00022311320799772716,0.0010128571428571328,0.2202810234110163,1.0
1.06629,1.0662053950907668,1.0,8.460490923312136e-05,0.0010171428571428434,0.08317898379660921,1.0
1.06654,1.0663008515573589,1.0,0.0002391484426411683,0.0010171428571428434,0.23511785091126414,1.0
1.06623,1.0662926122527419,1.0,-6.26122527418449e-05,0.0010349999999999923,0.06049493018535784,1.0
1.06657,1.066329924801143,1.0,0.00024007519885693718,0.0009907142857142734,0.24232536294139598,1.0
1.0664,1.0663196308391085,1.0,8.036916089149138e-05,0.0009328571428571321,0.08615377124662268,1.0
1.0661,1.0662899685746674,1.0,-0.00018996857466735406,0.0009364285714285682,0.20286499201700733,1.0
1.06706,1.0665018238481285,1.0,0.0005581761518713702,0.0009535714285714267,0.5853532678800897,1.0
1.06678,1.0664945574757323,1.0,0.00028544252426776495,0.0009071428571428365,0.3146610503739213,1.0
1.06604,1.0664692045791826,1.0,-0.0004292045791824961,0.00095214285714283,0.45077750251726306,1.0
1.06585,1.0664436912996138,1.0,-0.000593691299613841,0.0009671428571428331,0.6138610188031005,1.0
1.06494,1.0673641833133876,-1.0,-0.0024241833133875623,0.000984999999999982,2.4610998105457935,-1.0
1.06493,1.0672344426176887,-1.0,-0.0023044426176888066,0.0009214285714285493,2.5009454765615557,-1.0
1.06557,1.067200270268828,-1.0,-0.0016302702688280046,0.0009414285714285534,1.731698312867413,-1.0
1.06649,1.0671792454519213,-1.0,-0.0006892454519213942,0.0009899999999999829,0.6962075271933396,-1.0
1.06717,1.066332594942824,1.0,0.0008374050571759994,0.00099857142857142,0.8386030615496489,1.0
